Regiao,Estado,Cidade,Ano,Mes,Dia,Temp_Max,Temp_Min,Temp_Media
Centro-Oeste,MS,Campo Grande,2025,4,24,24.5,20.2,22.35
Centro-Oeste,MS,Campo Grande,2025,4,25,25.7,20.0,22.85
Centro-Oeste,MS,Campo Grande,2025,4,26,27.8,21.4,24.6
Centro-Oeste,MS,Campo Grande,2025,4,27,27.0,20.0,23.5
Centro-Oeste,MS,Campo Grande,2025,4,28,26.0,19.5,22.75
Centro-Oeste,MS,Campo Grande,2025,4,29,24.4,15.1,19.75
Centro-Oeste,MS,Campo Grande,2025,4,30,24.6,13.8,19.2
Centro-Oeste,MS,Campo Grande,2025,5,1,26.0,16.6,21.3
Centro-Oeste,MS,Campo Grande,2025,5,2,28.4,16.3,22.35
Centro-Oeste,MS,Campo Grande,2025,5,3,29.0,18.0,23.5
Centro-Oeste,MS,Campo Grande,2025,5,4,29.2,19.6,24.4
Centro-Oeste,MS,Campo Grande,2025,5,5,28.7,19.2,23.95
Centro-Oeste,MS,Campo Grande,2025,5,6,28.8,18.5,23.65
Centro-Oeste,MS,Campo Grande,2025,5,7,29.0,19.6,24.3
Centro-Oeste,MS,Campo Grande,2025,5,8,29.3,20.8,25.05
Centro-Oeste,MS,Campo Grande,2025,5,9,29.1,22.1,25.6
Centro-Oeste,MS,Campo Grande,2025,5,10,23.4,17.2,20.3
Centro-Oeste,MS,Campo Grande,2025,5,11,23.7,15.5,19.6
Centro-Oeste,MS,Campo Grande,2025,5,12,26.0,18.4,22.2
Centro-Oeste,MS,Campo Grande,2025,5,13,27.0,18.3,22.65
Centro-Oeste,MS,Campo Grande,2025,5,14,26.3,18.6,22.45
Centro-Oeste,MS,Campo Grande,2025,5,15,26.5,17.8,22.15
Centro-Oeste,MS,Campo Grande,2025,5,16,27.5,17.9,22.7
Centro-Oeste,MS,Campo Grande,2025,5,17,27.8,18.8,23.3
Centro-Oeste,MS,Campo Grande,2025,5,18,26.5,19.6,23.05
Centro-Oeste,MS,Campo Grande,2025,5,19,27.9,19.5,23.7
Centro-Oeste,MS,Campo Grande,2025,5,20,28.0,19.4,23.7
Centro-Oeste,MS,Campo Grande,2025,5,21,27.6,18.1,22.85
Centro-Oeste,MS,Campo Grande,2025,5,22,27.8,17.4,22.6
Centro-Oeste,MS,Campo Grande,2025,5,23,27.8,17.4,22.6
Centro-Oeste,MS,Campo Grande,2025,5,24,28.4,17.4,22.9
Centro-Oeste,MS,Campo Grande,2025,5,25,29.3,18.4,23.85
Centro-Oeste,MS,Campo Grande,2025,5,26,29.4,19.4,24.4
Centro-Oeste,MS,Campo Grande,2025,5,27,28.9,21.0,24.95
Centro-Oeste,MS,Campo Grande,2025,5,28,23.5,9.9,16.7
Centro-Oeste,MS,Campo Grande,2025,5,29,14.7,7.2,10.95
Centro-Oeste,MS,Campo Grande,2025,5,30,18.5,5.8,12.15
Centro-Oeste,MS,Campo Grande,2025,5,31,23.2,10.2,16.7
Centro-Oeste,MS,Campo Grande,2025,6,1,24.9,14.4,19.65
Centro-Oeste,MS,Campo Grande,2025,6,2,27.1,16.2,21.65
Centro-Oeste,MS,Campo Grande,2025,6,3,27.0,16.6,21.8
Centro-Oeste,MS,Campo Grande,2025,6,4,28.2,19.0,23.6
Centro-Oeste,MS,Campo Grande,2025,6,5,27.4,21.2,24.3
Centro-Oeste,MS,Campo Grande,2025,6,6,26.5,18.8,22.65
Centro-Oeste,MS,Campo Grande,2025,6,7,27.8,17.9,22.85
Centro-Oeste,MS,Campo Grande,2025,6,8,22.0,17.9,19.95
Centro-Oeste,MS,Campo Grande,2025,6,9,21.7,14.6,18.15
Centro-Oeste,MS,Campo Grande,2025,6,10,21.5,10.6,16.05
Centro-Oeste,MS,Campo Grande,2025,6,11,20.8,13.0,16.9
Centro-Oeste,MS,Campo Grande,2025,6,12,20.5,11.3,15.9
Centro-Oeste,MS,Campo Grande,2025,6,13,23.7,12.6,18.15
Centro-Oeste,MS,Campo Grande,2025,6,14,28.0,17.2,22.6
Centro-Oeste,MS,Campo Grande,2025,6,15,23.9,17.5,20.7
Centro-Oeste,MS,Campo Grande,2025,6,16,27.0,17.9,22.45
Centro-Oeste,MS,Campo Grande,2025,6,17,26.9,19.3,23.1
Centro-Oeste,MS,Campo Grande,2025,6,18,27.1,17.5,22.3
Centro-Oeste,MS,Campo Grande,2025,6,19,27.4,19.0,23.2
Centro-Oeste,MS,Campo Grande,2025,6,20,23.8,16.2,20.0
Centro-Oeste,MS,Campo Grande,2025,6,21,24.8,14.4,19.6
Centro-Oeste,MS,Campo Grande,2025,6,22,26.4,18.9,22.65
Centro-Oeste,MS,Campo Grande,2025,6,23,22.2,11.2,16.7
Centro-Oeste,MS,Campo Grande,2025,6,24,15.2,5.8,10.5
Centro-Oeste,MS,Campo Grande,2025,6,25,22.9,7.2,15.05
Centro-Oeste,MS,Campo Grande,2025,6,26,24.8,18.8,21.8
Centro-Oeste,MS,Campo Grande,2025,6,27,26.1,16.5,21.3
Centro-Oeste,MS,Campo Grande,2025,6,28,27.9,18.9,23.4
Centro-Oeste,MS,Campo Grande,2025,6,29,26.6,17.8,22.2
Centro-Oeste,MS,Campo Grande,2025,6,30,16.9,11.0,13.95
Centro-Oeste,MS,Campo Grande,2025,7,1,18.1,9.1,13.6
Centro-Oeste,MS,Campo Grande,2025,7,2,20.8,8.9,14.85
Centro-Oeste,MS,Campo Grande,2025,7,3,21.4,12.4,16.9
Centro-Oeste,MS,Campo Grande,2025,7,4,22.3,12.3,17.3
Centro-Oeste,MS,Campo Grande,2025,7,5,24.6,13.6,19.1
Centro-Oeste,MS,Campo Grande,2025,7,6,24.9,13.9,19.4
Centro-Oeste,MS,Campo Grande,2025,7,7,25.3,14.4,19.85
Centro-Oeste,MS,Campo Grande,2025,7,8,24.5,14.5,19.5
Centro-Oeste,MS,Campo Grande,2025,7,9,24.5,13.8,19.15
Centro-Oeste,MS,Campo Grande,2025,7,10,25.7,14.4,20.05
Centro-Oeste,MS,Campo Grande,2025,7,11,26.5,15.6,21.05
Centro-Oeste,MS,Campo Grande,2025,7,12,26.2,15.4,20.8
Centro-Oeste,MS,Campo Grande,2025,7,13,26.8,16.3,21.55
Centro-Oeste,MS,Campo Grande,2025,7,14,27.7,16.0,21.85
Centro-Oeste,MS,Campo Grande,2025,7,15,28.3,17.2,22.75
Centro-Oeste,MS,Campo Grande,2025,7,16,27.9,17.5,22.7
Centro-Oeste,MS,Campo Grande,2025,7,17,26.0,14.7,20.35
Centro-Oeste,MS,Campo Grande,2025,7,18,22.5,9.8,16.15
Centro-Oeste,MS,Campo Grande,2025,7,19,25.6,10.9,18.25
Centro-Oeste,MS,Campo Grande,2025,7,20,27.1,15.6,21.35
Centro-Oeste,MS,Campo Grande,2025,7,21,28.2,17.6,22.9
Centro-Oeste,MS,Campo Grande,2025,7,22,29.2,16.6,22.9
Centro-Oeste,MS,Campo Grande,2025,7,23,29.5,17.6,23.55
Centro-Oeste,MS,Campo Grande,2025,7,24,30.4,18.6,24.5
Centro-Oeste,MS,Campo Grande,2025,7,25,30.5,15.7,23.1
Centro-Oeste,MS,Campo Grande,2025,7,26,31.6,19.0,25.3
Centro-Oeste,MS,Campo Grande,2025,7,27,31.9,22.1,27.0
Centro-Oeste,MS,Campo Grande,2025,7,28,21.5,13.3,17.4
Centro-Oeste,MS,Campo Grande,2025,7,29,19.5,9.6,14.55
Centro-Oeste,MS,Campo Grande,2025,7,30,23.1,10.5,16.8
Centro-Oeste,MS,Campo Grande,2025,7,31,26.6,13.1,19.85
Centro-Oeste,MS,Campo Grande,2025,8,1,31.9,16.5,24.2
Centro-Oeste,MS,Campo Grande,2025,8,2,31.6,21.4,26.5
Centro-Oeste,MS,Campo Grande,2025,8,3,30.1,20.3,25.2
Centro-Oeste,MS,Campo Grande,2025,8,4,23.5,15.6,19.55
Centro-Oeste,MS,Campo Grande,2025,8,5,22.0,14.1,18.05
Centro-Oeste,MS,Campo Grande,2025,8,6,24.1,14.1,19.1
Centro-Oeste,MS,Campo Grande,2025,8,7,26.1,15.4,20.75
Centro-Oeste,MS,Campo Grande,2025,8,8,21.8,12.1,16.95
Centro-Oeste,MS,Campo Grande,2025,8,9,17.0,7.6,12.3
Centro-Oeste,MS,Campo Grande,2025,8,10,19.8,6.1,12.95
Centro-Oeste,MS,Campo Grande,2025,8,11,21.8,8.9,15.35
Centro-Oeste,MS,Campo Grande,2025,8,12,23.3,10.4,16.85
Centro-Oeste,MS,Campo Grande,2025,8,13,27.0,12.4,19.7
Centro-Oeste,MS,Campo Grande,2025,8,14,28.0,14.9,21.45
Centro-Oeste,MS,Campo Grande,2025,8,15,27.9,15.4,21.65
Centro-Oeste,MS,Campo Grande,2025,8,16,31.8,16.5,24.15
Centro-Oeste,MS,Campo Grande,2025,8,17,32.1,19.4,25.75
Centro-Oeste,MS,Campo Grande,2025,8,18,33.2,20.2,26.7
Centro-Oeste,MS,Campo Grande,2025,8,19,33.0,22.4,27.7
Centro-Oeste,MS,Campo Grande,2025,8,20,28.5,17.1,22.8
Centro-Oeste,MS,Campo Grande,2025,8,21,32.0,19.8,25.9
Centro-Oeste,MS,Campo Grande,2025,8,22,33.7,24.4,29.05
Centro-Oeste,MS,Campo Grande,2025,8,23,32.7,20.9,26.8
Centro-Oeste,MS,Campo Grande,2025,8,24,24.8,12.6,18.7
Centro-Oeste,MS,Campo Grande,2025,8,25,22.4,9.7,16.05
Centro-Oeste,MS,Campo Grande,2025,8,26,24.0,12.0,18.0
Centro-Oeste,MS,Campo Grande,2025,8,27,27.8,12.9,20.35
Centro-Oeste,MS,Campo Grande,2025,8,28,27.6,18.3,22.95
Centro-Oeste,MS,Campo Grande,2025,8,29,30.8,17.3,24.05
Centro-Oeste,MS,Campo Grande,2025,8,30,32.2,19.2,25.7
Centro-Oeste,MS,Campo Grande,2025,8,31,33.6,20.8,27.2
Centro-Oeste,MS,Campo Grande,2025,9,1,28.2,20.7,24.45
Centro-Oeste,MS,Campo Grande,2025,9,2,34.3,20.0,27.15
Centro-Oeste,MS,Campo Grande,2025,9,3,34.2,22.5,28.35
Centro-Oeste,MS,Campo Grande,2025,9,4,34.5,22.2,28.35
Centro-Oeste,MS,Campo Grande,2025,9,5,30.0,17.2,23.6
Centro-Oeste,MS,Campo Grande,2025,9,6,28.2,13.4,20.8
Centro-Oeste,MS,Campo Grande,2025,9,7,33.6,17.8,25.7
Centro-Oeste,MS,Campo Grande,2025,9,8,34.7,22.0,28.35
Centro-Oeste,MS,Campo Grande,2025,9,9,30.2,20.0,25.1
Centro-Oeste,MS,Campo Grande,2025,9,10,31.9,16.7,24.3
Centro-Oeste,MS,Campo Grande,2025,9,11,35.0,21.1,28.05
Centro-Oeste,MS,Campo Grande,2025,9,12,33.4,19.9,26.65
Centro-Oeste,MS,Campo Grande,2025,9,13,33.5,21.6,27.55
Centro-Oeste,MS,Campo Grande,2025,9,14,35.5,21.4,28.45
Centro-Oeste,MS,Campo Grande,2025,9,15,36.0,22.0,29.0
Centro-Oeste,MS,Campo Grande,2025,9,16,29.0,18.7,23.85
Centro-Oeste,MS,Campo Grande,2025,9,17,33.9,21.0,27.45
Centro-Oeste,MS,Campo Grande,2025,9,18,32.8,22.4,27.6
Centro-Oeste,MS,Campo Grande,2025,9,19,33.9,23.4,28.65
Centro-Oeste,MS,Campo Grande,2025,9,20,33.5,22.7,28.1
Centro-Oeste,MS,Campo Grande,2025,9,21,31.5,24.5,28.0
Centro-Oeste,MS,Campo Grande,2025,9,22,28.5,15.9,22.2
Centro-Oeste,MS,Campo Grande,2025,9,23,26.0,13.1,19.55
Centro-Oeste,MS,Campo Grande,2025,9,24,31.9,18.2,25.05
Centro-Oeste,MS,Campo Grande,2025,9,25,30.8,18.1,24.45
Centro-Oeste,MS,Campo Grande,2025,9,26,32.5,18.0,25.25
Centro-Oeste,MS,Campo Grande,2025,9,27,34.2,20.6,27.4
Centro-Oeste,MS,Campo Grande,2025,9,28,28.1,22.5,25.3
Centro-Oeste,MS,Campo Grande,2025,9,29,31.8,20.9,26.35
Centro-Oeste,MS,Campo Grande,2025,9,30,34.5,21.4,27.95
Centro-Oeste,MS,Campo Grande,2025,10,1,25.5,18.9,22.2
Centro-Oeste,MS,Campo Grande,2025,10,2,32.3,18.8,25.55
Centro-Oeste,MS,Campo Grande,2025,10,3,26.5,18.7,22.6
Centro-Oeste,MS,Campo Grande,2025,10,4,34.3,20.3,27.3
Centro-Oeste,MS,Campo Grande,2025,10,5,36.0,23.8,29.9
Centro-Oeste,MS,Campo Grande,2025,10,6,33.5,25.1,29.3
Centro-Oeste,MS,Campo Grande,2025,10,7,28.0,18.0,23.0
Centro-Oeste,MS,Campo Grande,2025,10,8,29.0,17.1,23.05
Centro-Oeste,MS,Campo Grande,2025,10,9,32.5,17.6,25.05
Centro-Oeste,MS,Campo Grande,2025,10,10,33.3,21.0,27.15
Centro-Oeste,MS,Campo Grande,2025,10,11,31.5,20.6,26.05
Centro-Oeste,MS,Campo Grande,2025,10,12,31.0,23.4,27.2
Centro-Oeste,MS,Campo Grande,2025,10,13,28.2,21.0,24.6
Centro-Oeste,MS,Campo Grande,2025,10,14,28.5,20.1,24.3
Centro-Oeste,MS,Campo Grande,2025,10,15,32.8,21.5,27.15
Centro-Oeste,MS,Campo Grande,2025,10,16,31.0,22.1,26.55
Centro-Oeste,MS,Campo Grande,2025,10,17,32.5,20.4,26.45
Centro-Oeste,MS,Campo Grande,2025,10,18,23.2,19.7,21.45
Centro-Oeste,MS,Campo Grande,2025,10,19,25.1,17.0,21.05
Centro-Oeste,MS,Campo Grande,2025,10,20,25.1,14.9,20.0
Centro-Oeste,MS,Campo Grande,2025,10,21,28.3,14.4,21.35
Centro-Oeste,MS,Campo Grande,2025,10,22,30.5,17.4,23.95
Centro-Oeste,MS,Campo Grande,2025,10,23,33.7,18.9,26.3
Centro-Oeste,MS,Campo Grande,2025,10,24,33.8,20.4,27.1
Centro-Oeste,MS,Campo Grande,2025,10,25,34.6,23.8,29.2
Centro-Oeste,MS,Campo Grande,2025,10,26,27.9,20.1,24.0
Centro-Oeste,MS,Campo Grande,2025,10,27,27.4,19.2,23.3
Centro-Oeste,MS,Campo Grande,2025,10,28,29.1,20.1,24.6
Centro-Oeste,MS,Campo Grande,2025,10,29,23.0,17.0,20.0
Centro-Oeste,MS,Campo Grande,2025,10,30,26.5,15.1,20.8
Centro-Oeste,MS,Campo Grande,2025,10,31,28.6,18.2,23.4
Centro-Oeste,MS,Campo Grande,2025,11,1,30.1,21.4,25.75
Centro-Oeste,MS,Campo Grande,2025,11,2,28.5,21.5,25.0
Centro-Oeste,MS,Campo Grande,2025,11,3,29.6,21.0,25.3
Centro-Oeste,MS,Campo Grande,2025,11,4,29.4,22.2,25.8
Centro-Oeste,MS,Campo Grande,2025,11,5,25.5,21.0,23.25
Centro-Oeste,MS,Campo Grande,2025,11,6,30.8,18.8,24.8
Centro-Oeste,MS,Campo Grande,2025,11,7,31.3,22.6,26.95
Centro-Oeste,MS,Campo Grande,2025,11,8,26.5,17.6,22.05
Centro-Oeste,MS,Campo Grande,2025,11,9,29.8,15.3,22.55
Centro-Oeste,MS,Campo Grande,2025,11,10,30.9,19.5,25.2
Centro-Oeste,MS,Campo Grande,2025,11,11,34.6,19.0,26.8
Centro-Oeste,MS,Campo Grande,2025,11,12,33.8,22.9,28.35
Centro-Oeste,MS,Campo Grande,2025,11,13,27.4,20.8,24.1
Centro-Oeste,MS,Campo Grande,2025,11,14,25.5,20.1,22.8
Centro-Oeste,MS,Campo Grande,2025,11,15,25.9,20.0,22.95
Centro-Oeste,MS,Campo Grande,2025,11,16,28.2,19.6,23.9
Centro-Oeste,MS,Campo Grande,2025,11,17,24.5,16.5,20.5
Centro-Oeste,MS,Campo Grande,2025,11,18,24.6,14.9,19.75
Centro-Oeste,MS,Campo Grande,2025,11,19,27.8,15.6,21.7
Centro-Oeste,MS,Campo Grande,2025,11,20,30.5,16.6,23.55
Centro-Oeste,MS,Campo Grande,2025,11,21,33.1,20.4,26.75
Centro-Oeste,MS,Campo Grande,2025,11,22,33.4,23.0,28.2
Centro-Oeste,MS,Campo Grande,2025,11,23,29.5,21.2,25.35
Centro-Oeste,MS,Campo Grande,2025,11,24,29.2,19.8,24.5
Centro-Oeste,MS,Campo Grande,2025,11,25,31.4,19.2,25.3
Centro-Oeste,MS,Campo Grande,2025,11,26,32.5,19.5,26.0
Centro-Oeste,MS,Campo Grande,2025,11,27,32.2,21.0,26.6
Centro-Oeste,MS,Campo Grande,2025,11,28,33.7,21.9,27.8
Centro-Oeste,MS,Campo Grande,2025,11,29,34.9,24.1,29.5
Centro-Oeste,MS,Campo Grande,2025,11,30,34.8,23.5,29.15
Centro-Oeste,MS,Campo Grande,2025,12,1,31.9,21.1,26.5
Centro-Oeste,MS,Campo Grande,2025,12,2,28.6,20.4,24.5
Centro-Oeste,MS,Campo Grande,2025,12,3,29.2,21.0,25.1
Centro-Oeste,MS,Campo Grande,2025,12,4,30.4,21.0,25.7
Centro-Oeste,MS,Campo Grande,2025,12,5,32.2,22.0,27.1
Centro-Oeste,MS,Campo Grande,2025,12,6,29.5,22.0,25.75
Centro-Oeste,MS,Campo Grande,2025,12,7,30.1,22.0,26.05
Centro-Oeste,MS,Campo Grande,2025,12,8,25.5,21.2,23.35
Centro-Oeste,MS,Campo Grande,2025,12,9,25.2,20.6,22.9
Centro-Oeste,MS,Campo Grande,2025,12,10,29.3,20.6,24.95
Centro-Oeste,MS,Campo Grande,2025,12,11,28.9,21.3,25.1
Centro-Oeste,MS,Campo Grande,2025,12,12,27.5,21.8,24.65
Centro-Oeste,MS,Campo Grande,2025,12,13,27.3,21.4,24.35
Centro-Oeste,MS,Campo Grande,2025,12,14,29.2,22.6,25.9
Centro-Oeste,MS,Campo Grande,2025,12,15,29.9,22.0,25.95
Centro-Oeste,MS,Campo Grande,2025,12,16,24.5,19.7,22.1
Centro-Oeste,MS,Campo Grande,2025,12,17,28.8,18.9,23.85
Centro-Oeste,MS,Campo Grande,2025,12,18,31.0,20.1,25.55
Centro-Oeste,MS,Campo Grande,2025,12,19,31.8,21.4,26.6
Centro-Oeste,MS,Campo Grande,2025,12,20,31.1,23.2,27.15
Centro-Oeste,MS,Campo Grande,2025,12,21,31.0,23.0,27.0
Centro-Oeste,MS,Campo Grande,2025,12,22,31.0,21.9,26.45
Centro-Oeste,MS,Campo Grande,2025,12,23,31.2,22.5,26.85
Centro-Oeste,MS,Campo Grande,2025,12,24,31.1,22.5,26.8
Centro-Oeste,MS,Campo Grande,2025,12,25,31.6,20.8,26.2
Centro-Oeste,MS,Campo Grande,2025,12,26,31.6,23.2,27.4
Centro-Oeste,MS,Campo Grande,2025,12,27,32.3,22.5,27.4
Centro-Oeste,MS,Campo Grande,2025,12,28,28.8,20.8,24.8
Centro-Oeste,MS,Campo Grande,2025,12,29,29.0,21.2,25.1
Centro-Oeste,MS,Campo Grande,2025,12,30,30.2,21.0,25.6
Centro-Oeste,MS,Campo Grande,2025,12,31,30.2,22.4,26.3
Centro-Oeste,MS,Campo Grande,2026,1,1,30.6,23.0,26.8
Centro-Oeste,MS,Campo Grande,2026,1,2,27.8,20.9,24.35
Centro-Oeste,MS,Campo Grande,2026,1,3,29.1,20.9,25.0
Centro-Oeste,MS,Campo Grande,2026,1,4,30.1,21.2,25.65
Centro-Oeste,MS,Campo Grande,2026,1,5,31.0,17.0,24.0
Centro-Oeste,MS,Campo Grande,2026,1,6,30.1,21.0,25.55
Centro-Oeste,MS,Campo Grande,2026,1,7,30.5,21.8,26.15
Centro-Oeste,MS,Campo Grande,2026,1,8,31.6,21.7,26.65
Centro-Oeste,MS,Campo Grande,2026,1,9,31.0,22.6,26.8
Centro-Oeste,MS,Campo Grande,2026,1,10,30.9,21.4,26.15
Centro-Oeste,MS,Campo Grande,2026,1,11,27.5,21.0,24.25
Centro-Oeste,MS,Campo Grande,2026,1,12,28.6,20.4,24.5
Centro-Oeste,MS,Campo Grande,2026,1,13,28.0,20.2,24.1
Centro-Oeste,MS,Campo Grande,2026,1,14,29.5,20.6,25.05
Centro-Oeste,MS,Campo Grande,2026,1,15,30.0,19.9,24.95
Centro-Oeste,MS,Campo Grande,2026,1,16,30.4,21.2,25.8
Centro-Oeste,MS,Campo Grande,2026,1,17,30.0,22.0,26.0
Centro-Oeste,MS,Campo Grande,2026,1,18,30.3,22.8,26.55
Centro-Oeste,MS,Campo Grande,2026,1,19,30.0,21.4,25.7
Centro-Oeste,MS,Campo Grande,2026,1,20,29.4,19.9,24.65
Centro-Oeste,MS,Campo Grande,2026,1,21,29.5,19.8,24.65
Centro-Oeste,MS,Campo Grande,2026,1,22,30.0,18.0,24.0
Centro-Oeste,MS,Campo Grande,2026,1,23,30.5,18.5,24.5
Centro-Oeste,MS,Campo Grande,2026,1,24,31.8,19.9,25.85
Centro-Oeste,MS,Campo Grande,2026,1,25,32.8,21.6,27.2
Centro-Oeste,MS,Campo Grande,2026,1,26,31.4,22.0,26.7
Centro-Oeste,MS,Campo Grande,2026,1,27,28.5,21.0,24.75
Centro-Oeste,MS,Campo Grande,2026,1,28,28.8,21.2,25.0
Centro-Oeste,MS,Campo Grande,2026,1,29,29.4,21.2,25.3
Centro-Oeste,MS,Campo Grande,2026,1,30,30.5,20.8,25.65
Centro-Oeste,MS,Campo Grande,2026,1,31,29.9,22.2,26.05
Centro-Oeste,MS,Campo Grande,2026,2,1,26.1,21.0,23.55
Centro-Oeste,MS,Campo Grande,2026,2,2,24.4,20.7,22.55
Centro-Oeste,MS,Campo Grande,2026,2,3,24.3,20.7,22.5
Centro-Oeste,MS,Campo Grande,2026,2,4,22.8,20.0,21.4
Centro-Oeste,MS,Campo Grande,2026,2,5,27.6,19.9,23.75
Centro-Oeste,MS,Campo Grande,2026,2,6,29.8,21.7,25.75
Centro-Oeste,MS,Campo Grande,2026,2,7,31.9,22.0,26.95
Centro-Oeste,MS,Campo Grande,2026,2,8,29.0,21.0,25.0
Centro-Oeste,MS,Campo Grande,2026,2,9,30.0,19.6,24.8
Centro-Oeste,MS,Campo Grande,2026,2,10,30.2,20.9,25.55
Centro-Oeste,MS,Campo Grande,2026,2,11,31.2,21.5,26.35
Centro-Oeste,MS,Campo Grande,2026,2,12,29.7,21.9,25.8
Centro-Oeste,MS,Campo Grande,2026,2,13,23.9,21.0,22.45
Centro-Oeste,MS,Campo Grande,2026,2,14,30.0,20.6,25.3
Centro-Oeste,MS,Campo Grande,2026,2,15,32.6,20.7,26.65
Centro-Oeste,MS,Campo Grande,2026,2,16,33.9,22.9,28.4
Centro-Oeste,MS,Campo Grande,2026,2,17,34.7,22.7,28.7
Centro-Oeste,MS,Campo Grande,2026,2,18,32.7,21.8,27.25
Centro-Oeste,MS,Campo Grande,2026,2,19,30.5,22.0,26.25
Centro-Oeste,MS,Campo Grande,2026,2,20,32.2,21.6,26.9
Centro-Oeste,MS,Campo Grande,2026,2,21,30.1,22.1,26.1
Centro-Oeste,MS,Campo Grande,2026,2,22,28.8,21.9,25.35
Centro-Oeste,MS,Campo Grande,2026,2,23,25.0,20.6,22.8
Centro-Oeste,MS,Campo Grande,2026,2,24,26.0,20.9,23.45
Centro-Oeste,MS,Campo Grande,2026,2,25,27.3,20.5,23.9
Centro-Oeste,MS,Campo Grande,2026,2,26,28.8,20.5,24.65
Centro-Oeste,MS,Campo Grande,2026,2,27,30.2,21.0,25.6
Centro-Oeste,MS,Campo Grande,2026,2,28,29.9,21.6,25.75
Centro-Oeste,MS,Campo Grande,2026,3,1,30.9,21.5,26.2
Centro-Oeste,MS,Campo Grande,2026,3,2,31.6,21.3,26.45
Centro-Oeste,MS,Campo Grande,2026,3,3,32.2,21.8,27.0
Centro-Oeste,MS,Campo Grande,2026,3,4,34.6,22.5,28.55
Centro-Oeste,MS,Campo Grande,2026,3,5,34.1,22.5,28.3
Centro-Oeste,MS,Campo Grande,2026,3,6,35.0,23.1,29.05
Centro-Oeste,MS,Campo Grande,2026,3,7,31.5,23.0,27.25
Centro-Oeste,MS,Campo Grande,2026,3,8,28.0,21.5,24.75
Centro-Oeste,MS,Campo Grande,2026,3,9,26.9,21.1,24.0
Centro-Oeste,MS,Campo Grande,2026,3,10,27.7,21.3,24.5
Centro-Oeste,MS,Campo Grande,2026,3,11,24.8,21.0,22.9
Centro-Oeste,MS,Campo Grande,2026,3,12,25.6,20.5,23.05
Centro-Oeste,MS,Campo Grande,2026,3,13,29.0,20.0,24.5
Centro-Oeste,MS,Campo Grande,2026,3,14,29.0,20.0,24.5
Centro-Oeste,MS,Campo Grande,2026,3,15,29.5,22.0,25.75
Centro-Oeste,MS,Campo Grande,2026,3,16,28.4,21.4,24.9
Centro-Oeste,MS,Campo Grande,2026,3,17,29.1,22.6,25.85
Centro-Oeste,MS,Campo Grande,2026,3,18,29.4,20.6,25.0
Centro-Oeste,MS,Campo Grande,2026,3,19,28.6,21.1,24.85
Centro-Oeste,MS,Campo Grande,2026,3,20,28.7,22.1,25.4
Centro-Oeste,MS,Campo Grande,2026,3,21,29.1,22.6,25.85
Centro-Oeste,MS,Campo Grande,2026,3,22,31.1,22.8,26.95
Centro-Oeste,MS,Campo Grande,2026,3,23,31.5,22.6,27.05
Centro-Oeste,MS,Campo Grande,2026,3,24,32.0,22.9,27.45
Centro-Oeste,MS,Campo Grande,2026,3,25,29.3,21.6,25.45
Centro-Oeste,MS,Campo Grande,2026,3,26,27.8,19.7,23.75
Centro-Oeste,MS,Campo Grande,2026,3,27,28.1,20.4,24.25
Centro-Oeste,MS,Campo Grande,2026,3,28,30.1,21.2,25.65
Centro-Oeste,MS,Campo Grande,2026,3,29,31.0,21.1,26.05
Centro-Oeste,MS,Campo Grande,2026,3,30,31.5,20.0,25.75
Centro-Oeste,MS,Campo Grande,2026,3,31,30.7,20.3,25.5
Centro-Oeste,MS,Campo Grande,2026,4,1,30.0,20.8,25.4
Centro-Oeste,MS,Campo Grande,2026,4,2,29.9,20.5,25.2
Centro-Oeste,MS,Campo Grande,2026,4,3,30.4,21.4,25.9
Centro-Oeste,MS,Campo Grande,2026,4,4,31.8,21.5,26.65
Centro-Oeste,MS,Campo Grande,2026,4,5,27.5,21.2,24.35
Centro-Oeste,MS,Campo Grande,2026,4,6,30.5,21.0,25.75
Centro-Oeste,MS,Campo Grande,2026,4,7,26.6,21.8,24.2
Centro-Oeste,MS,Campo Grande,2026,4,8,26.9,20.9,23.9
Centro-Oeste,MS,Campo Grande,2026,4,9,27.2,20.0,23.6
Centro-Oeste,MS,Campo Grande,2026,4,10,26.5,19.9,23.2
Centro-Oeste,MS,Campo Grande,2026,4,11,29.2,20.0,24.6
Centro-Oeste,MS,Campo Grande,2026,4,12,30.2,21.3,25.75
Centro-Oeste,MS,Campo Grande,2026,4,13,27.0,19.6,23.3
Centro-Oeste,MS,Campo Grande,2026,4,14,30.0,20.5,25.25
Centro-Oeste,MS,Campo Grande,2026,4,15,29.9,21.4,25.65
Centro-Oeste,MS,Campo Grande,2026,4,16,29.2,20.9,25.05
Centro-Oeste,MS,Campo Grande,2026,4,17,30.3,20.5,25.4
Centro-Oeste,MS,Campo Grande,2026,4,18,28.8,20.1,24.45
Centro-Oeste,MS,Campo Grande,2026,4,19,31.1,21.4,26.25
Centro-Oeste,MS,Campo Grande,2026,4,20,30.7,22.0,26.35
Centro-Oeste,MS,Campo Grande,2026,4,21,30.1,22.3,26.2
Centro-Oeste,MS,Campo Grande,2026,4,22,29.5,20.5,25.0
Centro-Oeste,MS,Campo Grande,2026,4,23,29.9,18.5,24.2
Centro-Oeste,MS,Campo Grande,2026,4,24,30.1,19.5,24.8
Centro-Oeste,MS,Campo Grande,2026,4,25,29.4,21.1,25.25
